timestamp,activity,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,NOSE_x,NOSE_y,NOSE_z,Left Knee,Right Knee,Trunk Inclination
02:53.8,approaching,0.554563726,0.424565522,0.011393548,0.48938566,0.415298517,-0.011221014,0.53541421,0.620808174,-0.026738917,0.48528808,0.619307314,0.00983997,0.529887353,0.765787814,0.28464599,0.478001713,0.750286122,0.374664153,0.597672792,0.161029022,-0.177865528,0.461731659,0.173385875,-0.208242508,0.609444328,0.43704312,-0.2544256,0.428697951,0.427176654,-0.25934625,0.525658846,0.053224503,-0.481621053,179.420449,179.5723532,178.0757075
02:54.4,approaching,0.575824167,0.442658032,-0.012604691,0.480177551,0.44369971,0.013434912,0.571859937,0.727090849,-0.109109001,0.476394538,0.715269688,-0.053887798,0.579398315,0.938740592,0.207384716,0.486623629,0.92291839,0.321824756,0.623724642,0.07783931,-0.27779912,0.444446779,0.090047613,-0.307731398,0.672820689,0.455718171,-0.128442096,0.400504341,0.454229959,-0.126935835,0.565671916,0.036348743,-0.655761365,179.5181114,175.7345154,179.9060487
59:53.5,approaching,0.517378825,0.458405531,0.009177489,0.479790592,0.4604911,-0.000886985,0.53073977,0.559370304,-0.038283341,0.472402922,0.558252336,0.002873314,0.511332124,0.664862191,0.104897097,0.492661945,0.671792694,0.164794571,0.545819837,0.304483363,-0.07401119,0.46619668,0.310086215,-0.076755681,0.556270969,0.432703588,-0.103981802,0.441631294,0.406822032,-0.147210487,0.502356716,0.233187062,-0.255356033,169.7680564,174.8800033,178.6667996
02:51.5,approaching,0.541023337,0.432158335,0.003936861,0.487564771,0.419486414,-0.001278405,0.54858441,0.527993054,0.025771814,0.484475878,0.531898663,0.027714318,0.555297676,0.622170668,0.140976754,0.488501501,0.637408105,0.178560069,0.555119101,0.273998999,-0.105954992,0.471596031,0.270871088,-0.105180736,0.551907104,0.409408991,-0.149965803,0.470830104,0.42869785,-0.141227169,0.504862332,0.202343842,-0.275476676,177.7518207,174.9717268,178.9779726
59:54.0,approaching,0.545803632,0.467068583,-0.001744319,0.468967909,0.46248618,0.007594064,0.560323307,0.607510384,-0.138275162,0.489922503,0.627723983,-0.044737607,0.524081885,0.71464245,0.229885265,0.494349277,0.772628468,0.269062017,0.563550558,0.255114536,-0.116055669,0.451461501,0.254975364,-0.115359707,0.589599494,0.456807035,-0.163841044,0.413369112,0.434533931,-0.151173902,0.49861312,0.172660237,-0.374228415,163.4032298,176.6250832,179.1947441
02:51.6,approaching,0.526579283,0.421268898,0.002368854,0.484212641,0.425764774,-0.005004095,0.548616903,0.529910147,0.048027119,0.488955266,0.540845864,0.008515071,0.550164041,0.619187661,0.174686311,0.480604907,0.626261355,0.158099762,0.531587713,0.258671383,-0.098459549,0.465171829,0.273961008,-0.117264877,0.549446356,0.4257073,-0.136762085,0.455083729,0.435345833,-0.145562217,0.500136506,0.206283965,-0.286357283,179.7232217,173.4595007,178.087665
02:53.1,approaching,0.551559154,0.425787939,0.012136952,0.480744053,0.417981594,-0.02631341,0.545626478,0.610513519,-0.038495064,0.488692658,0.614846523,-0.017473763,0.524751447,0.756340417,0.26132037,0.475830891,0.750405309,0.432229985,0.588296134,0.176257428,-0.184143068,0.461543491,0.180666145,-0.22679216,0.597478208,0.431567584,-0.252325384,0.431297635,0.44144297,-0.25243343,0.526924125,0.071305348,-0.48323012,177.7572459,179.0644759,177.6889061
02:55.3,approaching,0.54327856,0.4652052,-0.016602084,0.519963677,0.467239899,0.006601112,0.53791832,0.767107151,-0.011108116,0.492830609,0.765659581,0.077582587,0.498334058,1.006942715,0.374444628,0.492239788,0.984457913,0.404582484,0.528285279,0.038601351,-0.270077388,0.581764093,0.048234594,-0.257438086,0.561485185,0.448960131,-0.059988848,0.668164991,0.441045751,-0.122400388,0.552842173,-0.073498309,-0.130446179,173.4175806,175.3682442,177.1776166
02:54.3,approaching,0.468833421,0.429814458,-0.025848421,0.551076358,0.413524869,0.0350979,0.476872895,0.671922592,0.016626068,0.559583633,0.645258698,0.122148115,0.48555267,0.906889564,0.032019133,0.55596548,0.846913019,0.145692622,0.414827985,0.08982751,-0.041107952,0.575156299,0.092654169,0.043896469,0.388386952,0.451412944,0.04386931,0.617519492,0.426925934,0.165255882,0.488813414,-0.015818221,0.266500239,179.7557548,173.6388095,177.9533702
02:55.8,approaching,0.46116832,0.499579257,-0.027415264,0.53696009,0.496699817,0.03091426,0.453890926,0.794276343,0.136701009,0.508782023,0.794960373,0.198029741,0.452796186,1.046615659,0.381387097,0.509001608,1.039517537,0.431583573,0.416803038,0.077526527,-0.313969474,0.606072741,0.084170024,-0.299293949,0.373155036,0.479013959,-0.09455153,0.676748139,0.465782099,-0.013861779,0.509760002,-0.071098901,-0.110619548,175.9431982,173.6710311,176.9058815
59:54.7,approaching,0.549371845,0.498256404,-0.021257876,0.465573542,0.499253961,0.020451694,0.543557454,0.685789928,-0.220828539,0.47349007,0.689418872,0.089466039,0.521409039,0.867853467,0.022729801,0.497666991,0.756798034,0.632016488,0.578275127,0.241987587,-0.184480604,0.460225894,0.232526968,-0.176231982,0.605002654,0.496882423,-0.261024566,0.410515079,0.447592135,-0.228821617,0.525915034,0.137732231,-0.474944544,179.181799,170.999249,178.6735267
02:52.3,approaching,0.533277778,0.428228231,-0.002598746,0.492008835,0.443151384,0.0019982,0.535926998,0.555248283,-0.039124473,0.480711978,0.54253762,0.068831807,0.541971391,0.670692626,0.076891338,0.488835753,0.648190338,0.261909132,0.542808824,0.269850949,-0.106869672,0.467219753,0.26830645,-0.100157292,0.551076426,0.418393566,-0.158270029,0.459867816,0.425612062,-0.149476781,0.502886682,0.208356909,-0.299613988,179.8314607,178.4602889,178.167691
02:52.4,approaching,0.557009507,0.423836768,0.028468692,0.497906402,0.418194076,-0.026619144,0.550144131,0.560966684,0.062665703,0.506619604,0.57165058,-0.063770311,0.546617093,0.671522382,0.257972359,0.483516269,0.691442357,0.073161531,0.578885669,0.231673965,-0.069521234,0.475208914,0.240101961,-0.122743345,0.593254106,0.416094198,-0.175252651,0.440794654,0.422500035,-0.152453844,0.516691511,0.162277582,-0.306644802,179.7223966,173.9170023,179.4082626
59:53.8,approaching,0.536778338,0.466289163,-0.002877623,0.491999309,0.463276273,-0.001123002,0.549392485,0.596808205,-0.072495268,0.480161462,0.584523949,0.048434751,0.527086152,0.705331259,0.128690132,0.505256579,0.663081388,0.336582631,0.561592089,0.281051603,-0.120804127,0.486741729,0.281285099,-0.097791711,0.583380045,0.456221232,-0.176658748,0.459004685,0.432582763,-0.134804527,0.52110104,0.219051244,-0.320782621,176.2541027,170.1657079,178.2293616
02:52.7,approaching,0.55581256,0.430932942,0.016186253,0.501781586,0.43139179,-0.013815831,0.539868111,0.560252498,0.04833159,0.489216584,0.571789081,-0.021751579,0.548697396,0.673164754,0.226733227,0.472412177,0.692075995,0.125213566,0.563530831,0.226647833,-0.075732583,0.49033397,0.250453446,-0.115905661,0.593984982,0.417975949,-0.168780039,0.460866742,0.424111813,-0.149205557,0.520331221,0.160747969,-0.313333662,179.6303928,174.4459139,179.2791664
59:52.5,approaching,0.529587454,0.454469924,0.002625449,0.491717591,0.461021593,0.008455019,0.531672082,0.557178522,-0.05354307,0.479923174,0.557901813,-0.052538316,0.512834036,0.625290073,0.189799106,0.486339646,0.655992705,0.131159674,0.541674501,0.307605706,-0.112956962,0.476547899,0.311540831,-0.093844305,0.564913581,0.449402347,-0.127532976,0.438728514,0.441143204,-0.123291238,0.498146554,0.264534745,-0.290424694,172.7899359,177.3638517,179.7641723
59:55.9,approaching,0.560878824,0.522946862,0.02441145,0.47554232,0.514166382,-0.027315805,0.55162436,0.722177606,0.043491323,0.4764867,0.74618978,-0.123084948,0.527968686,0.855636148,0.60542721,0.484557808,0.974429544,0.072187322,0.602112643,0.190413469,-0.170266626,0.418542853,0.198905162,-0.171476726,0.615684855,0.492975972,-0.271934976,0.399142098,0.507192644,-0.232407492,0.499106174,0.066792266,-0.515618102,177.2980876,178.7388418,179.2001137
02:54.5,approaching,0.585087286,0.435129784,0.002382088,0.493018791,0.43057109,0.001003748,0.585198926,0.714149265,-0.096274489,0.471459262,0.719664405,-0.057538871,0.582212104,0.954675372,0.199940711,0.478080191,0.929736607,0.317890912,0.619725685,0.080329599,-0.287702102,0.451780432,0.08049491,-0.306083692,0.674533374,0.451486209,-0.136906517,0.413001677,0.464282257,-0.128739567,0.560784285,0.051029196,-0.657426788,179.5212557,175.7173327,179.8905267
02:51.5,approaching,0.531361281,0.422757637,-0.003464931,0.50057075,0.414490673,-0.003877529,0.539222965,0.517933142,0.031298435,0.498266378,0.524227532,0.016760024,0.552600049,0.633334373,0.145712584,0.487108912,0.627875661,0.151283115,0.561693443,0.261361969,-0.100598593,0.488439868,0.265121005,-0.113877087,0.555234358,0.422478785,-0.155282515,0.46577879,0.41512341,-0.137439515,0.514883477,0.195685156,-0.265470574,178.1160371,174.073508,179.7590587
59:54.6,approaching,0.54906843,0.473506493,0.006519529,0.485813084,0.467734836,-0.005238105,0.546035186,0.61103009,-0.036988648,0.490942615,0.626106188,-0.062235066,0.537132622,0.694810502,0.322443089,0.506955141,0.786605547,0.084471224,0.565165851,0.276614343,-0.15310033,0.462489587,0.285001698,-0.147019216,0.593429748,0.474256672,-0.207841873,0.441880928,0.474834434,-0.156073421,0.500415746,0.196212739,-0.394400681,175.4422945,177.665277,178.6525866
59:55.8,approaching,0.549372365,0.506268165,0.002331451,0.441120408,0.518226586,-0.009933301,0.576512524,0.788023861,-0.110726185,0.451067705,0.783745544,0.018089099,0.52887978,0.986711907,0.293397908,0.471769337,0.98797705,0.396131268,0.571228837,0.129899869,-0.059433246,0.381262973,0.126029268,-0.018208418,0.631486196,0.490917244,-0.086836644,0.314138844,0.445681895,-0.129775054,0.472193398,-0.005325596,-0.320623633,166.1575373,176.9325171,178.4146436
02:51.3,approaching,0.542807493,0.420998582,0.009555957,0.504009939,0.426559745,-0.019642261,0.554523292,0.527717485,0.050220143,0.495577339,0.529291672,-0.001878131,0.548582706,0.626547434,0.175699121,0.495634836,0.630148128,0.123683118,0.566654331,0.271630732,-0.089571834,0.479873678,0.27078857,-0.105658454,0.573074391,0.414164216,-0.113293256,0.469484635,0.418799711,-0.133517583,0.526041655,0.21147711,-0.269840864,176.0584614,174.2127572,179.1692204
59:52.4,approaching,0.536409433,0.45795895,0.004895917,0.502539873,0.449534309,-0.005362293,0.522025569,0.539062494,0.017586978,0.495347478,0.558704229,-0.023430019,0.528999822,0.628483777,0.115449911,0.493392182,0.642634345,0.041564574,0.547015843,0.324190908,-0.09656308,0.492157634,0.314580667,-0.06748294,0.567264019,0.43846539,-0.144970396,0.446333908,0.425799055,-0.08491452,0.505278162,0.260792662,-0.239658346,176.9416936,176.413959,177.8398585
02:52.5,approaching,0.539824314,0.421292156,0.025174725,0.473068111,0.424102803,-0.011525262,0.551548096,0.570293431,-0.030635201,0.48559981,0.576516658,-0.033273289,0.540300216,0.70087738,0.154737867,0.481894848,0.705257919,0.143834722,0.545577581,0.217035935,-0.12183692,0.457877979,0.213955888,-0.15184224,0.576421393,0.425287354,-0.182366069,0.437289828,0.437166366,-0.208060634,0.507553474,0.119018407,-0.37621177,173.7146356,176.4740702,178.2280283
02:53.1,approaching,0.552995298,0.434077945,0.036305865,0.506430936,0.418811034,-0.021034571,0.538894305,0.552792345,0.057401291,0.497385553,0.579417535,-0.056431041,0.536935069,0.664320949,0.267711594,0.480311608,0.702065785,0.074379222,0.571628634,0.230265723,-0.077473709,0.482125868,0.243562969,-0.10515612,0.583961337,0.411741709,-0.172902208,0.448560618,0.421240878,-0.158712353,0.531117136,0.168603821,-0.30548945,179.7159255,173.9143555,179.4022364
59:56.0,approaching,0.554545435,0.517994342,0.023136367,0.453440192,0.520291119,-0.015061702,0.575427257,0.7145334,-0.231123756,0.455048395,0.776659645,-0.116334317,0.519326799,0.83092141,0.397002242,0.475932637,0.991528463,0.263378832,0.585977622,0.166286683,-0.18528961,0.407970955,0.175823112,-0.16427188,0.617976683,0.514319635,-0.277111869,0.340993034,0.496100635,-0.256885561,0.484842699,0.028299554,-0.543974374,153.6919606,178.4500401,178.6748343
02:53.9,approaching,0.487203641,0.438090931,-0.026808654,0.547612072,0.443602995,0.025642732,0.500315824,0.656066119,0.035162761,0.545733318,0.644358547,0.154021164,0.482615714,0.88049775,0.169414259,0.529083094,0.839373653,0.322132168,0.450917398,0.130769629,-0.171100477,0.580575599,0.120650174,-0.118779387,0.414829557,0.461198347,-0.083858401,0.611932768,0.445579919,-0.025187363,0.520644858,-0.001011638,0.03525465,172.503573,175.9312347,178.577294
02:51.0,approaching,0.549555597,0.429908375,-0.002805557,0.503243457,0.412915564,-0.006429745,0.542588697,0.525615406,0.044069372,0.492419278,0.529132439,0.012590048,0.550590948,0.61921324,0.146453929,0.493694868,0.636593501,0.157770417,0.553010211,0.273246292,-0.10198585,0.475136861,0.262191054,-0.107123791,0.574176949,0.411584119,-0.143961904,0.48078943,0.419883005,-0.128624591,0.528064802,0.201671171,-0.265037235,176.4125752,174.12723,179.0417371
59:53.4,approaching,0.541424718,0.460753436,-0.009038222,0.494894201,0.462445519,0.00449206,0.546190146,0.600053162,-0.022372854,0.495483762,0.594384728,-0.02139235,0.528200696,0.720487111,0.183071955,0.500355921,0.737108168,0.132769699,0.577823899,0.265223427,-0.075397664,0.483936438,0.279257505,-0.035617269,0.602947376,0.415689326,-0.19093532,0.459945954,0.445548481,-0.07940197,0.52156337,0.198931031,-0.269194284,178.2509635,176.7616739,178.9470955
59:56.3,approaching,0.550638212,0.527785333,-0.007621898,0.423958779,0.532746663,0.016857624,0.554863408,0.867206645,-0.174441817,0.456564212,0.833821372,-0.118161622,0.5631788,0.953361061,0.44375576,0.480893817,0.999914026,0.407563643,0.597507401,0.10493797,-0.059633982,0.391302519,0.097720566,0.01345812,0.651006594,0.539501624,-0.061621714,0.315437105,0.490953118,0.066712896,0.480937311,-0.074799759,-0.248490689,174.8982674,171.823063,180.001844
02:54.4,approaching,0.547239022,0.447867531,-0.025733336,0.493239137,0.433921566,0.018415909,0.554807396,0.709453672,-0.022104089,0.476967552,0.708133229,0.027701994,0.586473153,0.929034011,0.258589668,0.480620744,0.925767171,0.310756998,0.593957316,0.070912339,-0.307980361,0.442724854,0.091382563,-0.271134837,0.633467595,0.451139603,-0.181755686,0.416969702,0.449448565,-0.084891289,0.540651661,0.051603968,-0.526016421,179.6117858,177.1889343,179.6024407
59:54.1,approaching,0.535788888,0.472706396,0.004899986,0.480668966,0.463451172,-0.008760735,0.561816743,0.607761152,-0.141230397,0.480589713,0.639275782,-0.044350646,0.539155024,0.716538935,0.211056681,0.510270544,0.760845739,0.25477204,0.552118772,0.250554207,-0.116699897,0.442535595,0.252819742,-0.108915317,0.591216817,0.462796865,-0.167629169,0.414657167,0.438973427,-0.157938152,0.504736178,0.175945088,-0.37747841,163.4195446,176.6135569,179.18205
59:54.6,approaching,0.533934489,0.474478954,0.006472979,0.483393312,0.476390134,-0.004972845,0.543210062,0.606789866,-0.107062833,0.482845275,0.63402799,-0.043651528,0.530719296,0.706601348,0.299747785,0.501297148,0.766073528,0.24731241,0.551251386,0.246702427,-0.135365358,0.450392574,0.252029416,-0.128072751,0.600229928,0.458868047,-0.174601804,0.415702458,0.441108242,-0.153514699,0.503336034,0.172938419,-0.388064957,163.8875039,177.6141099,178.8820781
59:55.2,approaching,0.557448791,0.489748089,-0.000161804,0.478718936,0.489004352,0.01176255,0.548914752,0.705987722,-0.042294162,0.468269212,0.714926976,-0.097958778,0.521127367,0.873326138,0.376526126,0.470625678,0.934631047,0.110805144,0.60067513,0.186605669,-0.111593538,0.455701522,0.203951887,-0.068740668,0.626878191,0.444984623,-0.32464141,0.419675711,0.463811247,-0.141100686,0.511623922,0.086944685,-0.418762756,178.9659135,177.9729316,179.262413
59:52.9,approaching,0.530155434,0.444129786,0.002241188,0.502271618,0.442238917,0.008350631,0.533144936,0.542185212,0.014834953,0.491438338,0.55538161,-0.024882827,0.511706757,0.626957064,0.113341158,0.488057656,0.636477753,0.023571306,0.544256307,0.304580199,-0.094676795,0.48798292,0.312520717,-0.067458232,0.569328645,0.434457948,-0.122738933,0.463220867,0.41950864,-0.085877061,0.509009005,0.260873815,-0.244646912,177.6495486,176.5195387,177.7632707
59:56.3,approaching,0.545107365,0.518806088,-0.002735672,0.435618859,0.514240737,0.006526486,0.570568289,0.812900565,-0.109048029,0.441913576,0.789178091,0.052214331,0.557658132,1.027146539,0.192650989,0.473909132,0.994668641,0.444070345,0.577263767,0.124236617,-0.067182841,0.382708887,0.113556101,-0.011539398,0.637365846,0.493585201,-0.017571639,0.298405148,0.438533062,-0.063870803,0.464960069,-0.032046499,-0.27918786,173.444041,176.7154409,178.8865777
02:52.7,approaching,0.540873649,0.432131737,0.011707997,0.503431538,0.417782232,-0.014869265,0.54647761,0.558502885,-0.018032657,0.491404398,0.561630685,-0.010573291,0.544684994,0.672192984,0.169870099,0.485558109,0.683024627,0.150305517,0.579449734,0.242799723,-0.096588038,0.478225471,0.252465086,-0.105461469,0.584008352,0.42323391,-0.149882521,0.457988883,0.43098654,-0.142583229,0.520919066,0.157924482,-0.310899477,179.5363987,174.5750927,178.5708676
59:53.3,approaching,0.524133548,0.453110316,0.003798791,0.485458116,0.458246723,0.001467702,0.530599635,0.542630142,-0.043769367,0.491944035,0.554919862,-0.028089496,0.523681612,0.615909374,0.172214442,0.495601583,0.651657697,0.163412982,0.529064434,0.312449265,-0.087645748,0.472644808,0.300440301,-0.097480479,0.558299924,0.438864882,-0.118070741,0.445301694,0.42071516,-0.119033838,0.496701684,0.253526738,-0.267292681,167.9441575,176.4091888,178.9551742
59:55.9,approaching,0.552424358,0.527669345,-0.011916072,0.442691407,0.540351153,0.019895568,0.538668126,0.875728264,-0.08768497,0.463801463,0.863008794,-0.012501082,0.549406649,0.999501599,0.435133968,0.491901841,0.983514274,0.383086569,0.600622641,0.102508287,-0.143928077,0.392043985,0.097448422,-0.094454183,0.67965422,0.557151633,-0.16261322,0.326240069,0.50680896,-0.1115228,0.5111266,-0.101679244,-0.2540413,178.1249754,168.7380069,179.3774285
59:55.9,approaching,0.563931152,0.522432879,0.021946081,0.443119779,0.523130181,-0.023343014,0.564412042,0.719161942,-0.237853608,0.467729802,0.780299791,-0.099719531,0.524080289,0.849625186,0.410798688,0.468628842,0.987234995,0.244635294,0.590600032,0.178445889,-0.178389044,0.409733116,0.173265008,-0.171522109,0.630380538,0.515495191,-0.265748615,0.35692536,0.503729156,-0.259146327,0.491420333,0.02424362,-0.544976756,159.8135013,178.258745,178.6561998
59:56.5,approaching,0.603007363,0.518891701,0.000439809,0.460669432,0.53235384,-0.003023838,0.597675976,0.946118559,-0.21443669,0.442236365,0.93146496,-0.15563132,0.609030793,1.01061883,0.606039687,0.457637021,1.0062304,0.591983831,0.657329341,0.04573671,-0.318397782,0.413307725,0.065536736,-0.215991381,0.724096829,0.548625436,-0.15910723,0.343175093,0.513646402,-0.080277118,0.509045147,-0.125858979,-0.584547187,177.2790949,168.0093348,179.6870998
02:52.3,approaching,0.537764657,0.425039233,0.008518543,0.487214845,0.432434692,-0.00503732,0.538919493,0.559549789,-0.075309092,0.479300855,0.544832227,0.057419374,0.535727576,0.659556092,0.082970163,0.478409682,0.646022071,0.327749518,0.552690753,0.255537941,-0.102981697,0.474779468,0.267700587,-0.111070717,0.565016557,0.420925682,-0.179511195,0.45473477,0.439046092,-0.157476231,0.507937108,0.197205496,-0.295762075,179.1666351,177.4978061,179.3748111
59:52.2,approaching,0.532886135,0.448753933,-0.009590974,0.492153112,0.45253975,0.012037093,0.531728093,0.543295556,0.028602793,0.481309338,0.54826868,-0.035493584,0.522388636,0.627007346,0.141338638,0.479555219,0.637285453,0.043581668,0.542313385,0.32084639,-0.103331063,0.486408473,0.30978006,-0.064616695,0.562688101,0.442214073,-0.143749597,0.458280469,0.426228362,-0.100421627,0.521168947,0.273215481,-0.25371027,176.6199729,176.4627815,177.8562201
59:56.2,approaching,0.594794647,0.530142142,-0.015795955,0.457981162,0.525688611,0.00823583,0.587604204,0.898304083,-0.199587783,0.441106032,0.894289004,-0.155335869,0.598034107,1.054087947,0.443843719,0.495212018,0.966120816,0.472426893,0.641145148,0.067997433,-0.177190873,0.40048018,0.077865112,-0.10774548,0.71034278,0.54264908,-0.078113065,0.344917398,0.527572364,0.035496477,0.50303566,-0.126796807,-0.366568685,179.0390228,146.4695329,179.8392715
02:52.6,approaching,0.557409918,0.425366561,0.029530229,0.490058577,0.425872559,-0.023877658,0.550005469,0.551920894,0.061397359,0.50496746,0.573264115,-0.054166789,0.545269695,0.675442687,0.270094071,0.477709083,0.69541472,0.065874531,0.567947279,0.245416884,-0.07937514,0.482627234,0.249458936,-0.112702702,0.593362716,0.416514378,-0.174972166,0.453342586,0.423307147,-0.170489944,0.515527543,0.163213186,-0.301532098,179.7294147,173.9272652,179.4156154
02:54.4,approaching,0.473573086,0.432160683,-0.049485079,0.548058377,0.413619912,0.048697258,0.485732446,0.662956489,0.035487428,0.565999255,0.658019509,0.154346048,0.485328262,0.901087387,0.148485032,0.581591503,0.882431494,0.250054167,0.42049987,0.085904725,-0.091453114,0.574959943,0.078394156,-0.059334943,0.396121822,0.424598191,0.014993048,0.602393627,0.424225966,0.059383992,0.4903038,-0.049030254,0.113871121,176.7708114,177.234115,177.5578114
03:10.7,departing,0.514258832,0.420854407,-0.037137539,0.54324297,0.421886601,0.036484229,0.504827023,0.508623129,0.025053842,0.554570371,0.526897773,0.012161433,0.512236015,0.62114226,0.065826741,0.540807278,0.632563226,0.007548877,0.495875865,0.273430434,-0.068549161,0.581115181,0.288629036,0.033396186,0.487316976,0.425575205,-0.056909256,0.572203444,0.385349459,0.056299392,0.535890384,0.224744199,0.123938604,178.7074167,177.3436687,178.1079901
00:07.8,departing,0.525920013,0.503374222,-0.04777832,0.610110377,0.500267962,0.032015295,0.492812987,0.733225199,0.091204445,0.584901634,0.755634411,0.203337718,0.498944478,0.945208402,0.229079419,0.571246837,0.990542951,0.27158039,0.486985902,0.129634862,-0.113106444,0.652507831,0.152149579,-0.016778317,0.442933169,0.456298237,-0.068195924,0.678747227,0.453033757,0.163026713,0.565868814,0.02660168,0.220139962,170.4881209,179.2339876,178.874448
00:11.7,departing,0.516173334,0.466456343,-0.021777258,0.559374327,0.449378977,0.019456305,0.515598784,0.547743432,0.061099742,0.568636829,0.552413483,0.08822545,0.526473097,0.63691387,-0.102139874,0.550775341,0.615361539,-0.087491556,0.506786243,0.312293928,-0.067772702,0.563867986,0.313306956,-0.017510152,0.490992009,0.447282132,-0.086091524,0.596549269,0.442332856,-0.035736727,0.527367897,0.270907106,0.095222915,169.5970941,178.4919892,178.9233112
03:10.6,departing,0.523604975,0.428617,-0.027000423,0.544643113,0.425620972,0.032542837,0.512776449,0.510964078,0.035173088,0.554517861,0.530352897,0.024400933,0.508783398,0.612091202,0.064641673,0.546316057,0.634487386,0.010868633,0.505239437,0.283736631,-0.072039193,0.577039822,0.274607672,0.022234787,0.485107032,0.435754611,-0.064061962,0.570836411,0.390977276,0.050652326,0.528590107,0.224984387,0.123092343,178.7155462,177.358691,178.1040845
00:13.3,departing,0.52999726,0.439303327,-0.025082681,0.563004591,0.443720966,0.014528262,0.516566825,0.521537774,0.044768164,0.54547639,0.526090917,0.066066416,0.519037696,0.591356188,0.087807328,0.549655614,0.605762519,0.066657019,0.5003099,0.339065309,-0.047965116,0.571238326,0.334108021,0.008189081,0.505069375,0.444171024,-0.031587056,0.571957083,0.44164088,-0.039727276,0.536293273,0.289683426,0.096544602,176.482093,179.4402992,178.2997335
03:10.1,departing,0.502312937,0.427671149,-0.03425925,0.540890523,0.422814087,0.029108474,0.518325976,0.533919429,-0.026872743,0.540661978,0.519358681,0.095356316,0.501964885,0.640578634,-0.020333012,0.557157163,0.640395369,0.119896055,0.510311815,0.259019207,-0.041551855,0.564568004,0.268900765,-0.004867523,0.50968396,0.347745374,-0.293011046,0.572958757,0.43230611,-0.131596431,0.544336403,0.223324488,0.160522313,176.7180467,176.2343241,176.9064597
00:08.4,departing,0.488501657,0.500329064,0.010567611,0.564823939,0.49482621,-0.017637544,0.483793141,0.666589341,0.122176885,0.562781287,0.666887637,0.053768857,0.482591261,0.843666267,-0.222298624,0.555242631,0.829897724,-0.288193513,0.441081738,0.19410334,-0.076772765,0.593124823,0.212397178,-0.095567128,0.411874743,0.472987086,-0.151543434,0.611698979,0.485702701,-0.160963975,0.522081696,0.124788891,0.205996433,173.535663,176.3530979,179.3509995
03:11.6,departing,0.506835411,0.419790274,0.016617246,0.537127019,0.411575757,-0.012495309,0.503020154,0.495557628,0.036066636,0.537576431,0.510101108,-0.023544436,0.512261567,0.577583184,0.06991077,0.54252424,0.583879765,0.002029022,0.495381741,0.292667265,-0.009881877,0.566868483,0.30084229,-0.013779142,0.493153053,0.408666879,-0.012533264,0.567217413,0.412155664,-0.060124426,0.525126598,0.268173433,0.114437343,178.0730236,178.0365022,177.7325349
00:10.5,departing,0.535752577,0.471274157,-0.032433753,0.57307478,0.457384963,0.024874337,0.526381021,0.570328904,0.072502197,0.559268784,0.566343806,0.147721127,0.537010471,0.647901762,-0.001584935,0.563652702,0.660565725,0.075892175,0.516224977,0.294075805,-0.081551559,0.600609744,0.303093791,-0.018508654,0.499516897,0.447995222,-0.099182689,0.60856757,0.464917091,-0.022780507,0.554531253,0.267463014,0.124471875,170.0537847,176.4503494,179.0159125
00:08.0,departing,0.49906751,0.539745348,0.077180566,0.574626409,0.534437896,-0.080618421,0.503705987,0.814740632,0.1367655,0.595922128,0.806834695,0.150744188,0.492401129,1.06471436,0.190289703,0.568386362,0.985412717,0.297227755,0.469993862,0.13377679,0.013158623,0.595550948,0.100971895,-0.214067616,0.476494108,0.478461654,0.106486159,0.691848485,0.497799948,-0.052334362,0.578993319,0.007069325,0.152552877,176.3385125,173.4123864,178.8987893
03:06.4,departing,0.495838458,0.446676413,0.136758618,0.532352855,0.437284326,-0.126968425,0.513075531,0.67675302,0.215981456,0.565783817,0.667793429,-0.068592888,0.514319342,0.891284564,0.318592159,0.570237711,0.893746915,0.060287453,0.480069151,0.161068685,0.180815048,0.52679319,0.114139559,-0.240806236,0.528258036,0.392941356,0.090277918,0.636586063,0.429118174,-0.170731081,0.541104757,0.015918316,0.120514845,169.6400196,170.531458,178.6085827
03:11.7,departing,0.492604666,0.424400635,-0.006248029,0.535709828,0.413816492,0.009186751,0.505555526,0.49450271,-0.007994319,0.534296016,0.495526756,0.021514048,0.513603466,0.570298351,0.017272452,0.544452725,0.579777226,0.040430833,0.48398036,0.312896984,-0.017128613,0.538162088,0.312318972,-0.001095138,0.474034424,0.408706315,-0.007856698,0.557061689,0.409074173,-0.026333013,0.518310482,0.267534867,0.109171232,175.9863902,179.0783203,179.9107722
